SNo,Confirmed
229952.0,235891.0
229953.0,11763.0
230016.0,351065.0
230017.0,10455.0
230080.0,547775.0
230081.0,15094.0
230144.0,121100.0
230145.0,118.0
230208.0,591.0
230209.0,677.0
230272.0,116329.0
230273.0,2183.0
230336.0,18667.0
230337.0,39543.0
230400.0,6593.0
230401.0,374974.0
230464.0,15401.0
230465.0,110440.0
230528.0,13.0
230529.0,11562.0
230592.0,56227.0
230593.0,19059.0
230656.0,14251.0
230657.0,1343.0
230720.0,1983.0
230721.0,14999.0
230784.0,129325.0
230785.0,2545.0
230848.0,13308.0
230849.0,509.0
230912.0,2956.0
230913.0,9777.0
230976.0,538974.0
230977.0,63980.0
231040.0,2236.0
231041.0,34658.0
231104.0,31103.0
231105.0,396018.0
231168.0,240059.0
231169.0,175113.0
231232.0,104.0
231233.0,47.0
231296.0,123145.0
231297.0,159821.0
231360.0,25287.0
231361.0,847823.0
231424.0,32329.0
231425.0,2575.0
231488.0,33749.0
231489.0,5001.0
231552.0,53782.0
231553.0,9.0
231616.0,103.0
231617.0,6319.0
231680.0,653335.0
231681.0,44246.0
231744.0,420614.0
231745.0,273101.0
231808.0,267104.0
231809.0,4376.0
231872.0,48326.0
231873.0,21181.0
231936.0,15792.0
231937.0,23436.0
232000.0,26585.0
232001.0,34928.0
232064.0,572007.0
232065.0,45782.0
232128.0,234.0
232129.0,17600.0
232192.0,26512.0
232193.0,47988.0
232256.0,3518.0
232257.0,8625.0
232320.0,30942.0
232321.0,285761.0
232384.0,228937.0
232385.0,2646526.0
232448.0,55751.0
232449.0,18993.0
232512.0,36561.0
232513.0,35316.0
232576.0,114487.0
232577.0,22211.0
232640.0,81825.0
232641.0,21510.0
232704.0,6812.0
232705.0,42081.0
232768.0,113812.0
232769.0,351.0
232832.0,143085.0
232833.0,79818.0
232896.0,766089.0
232897.0,40716.0
232960.0,39039.0
232961.0,66072.0
233024.0,203097.0
233025.0,240360.0
233088.0,8324.0
233089.0,21306.0
233152.0,375535.0
233153.0,53973.0
233216.0,15037.0
233217.0,430394.0
233280.0,4696.0
233281.0,33791.0
233344.0,269967.0
233345.0,28044.0
233408.0,71282.0
233409.0,135129.0
233472.0,212970.0
233473.0,639712.0
233536.0,39877.0
233537.0,84683.0
233600.0,24129.0
233601.0,28369.0
233664.0,74304.0
233665.0,353.0
233728.0,202324.0
233729.0,9.0
233792.0,33710.0
233793.0,1184352.0
233856.0,17158.0
233857.0,610.0
233920.0,1.0
233921.0,137445.0
233984.0,31050.0
233985.0,127940.0
234048.0,29613.0
234049.0,14575.0
234112.0,1610.0
234113.0,1304.0
234176.0,35988.0
234177.0,10429.0
234240.0,2495.0
234241.0,853459.0
234304.0,959995.0
234305.0,1288.0
234368.0,59637.0
234369.0,1043.0
234432.0,16998.0
234433.0,111370.0
234496.0,336565.0
234497.0,574301.0
234560.0,712.0
234561.0,6060.0
234624.0,181886.0
234625.0,1932.0
234688.0,179293.0
234689.0,2255.0
234752.0,262418.0
234753.0,71197.0
234816.0,638593.0
234817.0,0.0
234880.0,34244.0
234881.0,58499.0
234944.0,39193.0
234945.0,18285.0
235008.0,292811.0
235009.0,561281.0
235072.0,8164.0
235073.0,423191.0
235136.0,4.0
235137.0,364340.0
235200.0,448.0
235201.0,109970.0
235264.0,130813.0
235265.0,913.0
235328.0,238205.0
235329.0,282599.0
235392.0,74789.0
235393.0,482994.0
235456.0,36044.0
235457.0,53545.0
235520.0,66618.0
235521.0,196.0
235584.0,40284.0
235585.0,294911.0
235648.0,19016.0
235649.0,10950.0
235712.0,62251.0
235713.0,13899.0
235776.0,1947.0
235777.0,4422.0
235840.0,303815.0
235841.0,17895.0
235904.0,29174.0
235905.0,32468.0
235968.0,30164.0
235969.0,154041.0
236032.0,54350.0
236033.0,980.0
236096.0,60021.0
236097.0,6005.0
236160.0,38642.0
236161.0,274065.0
236224.0,13772.0
236225.0,23081.0
236288.0,76477.0
236289.0,17997.0
236352.0,47160.0
236353.0,21678.0
236416.0,25179.0
236417.0,68151.0
236480.0,17569.0
236481.0,30587.0
236544.0,99837.0
236545.0,20.0
236608.0,30186.0
236609.0,37504.0
236672.0,48248.0
236673.0,2704.0
236736.0,908.0
236737.0,33417.0
236800.0,1381.0
236801.0,37071.0
236864.0,65600.0
236865.0,17014.0
236928.0,6445.0
236929.0,4740.0
236992.0,269.0
236993.0,493252.0
237056.0,153.0
237057.0,95431.0
237120.0,83471.0
237121.0,1063.0
237123.0,3658352.0
237184.0,1036.0
237185.0,18029.0
237248.0,16139.0
237249.0,45100.0
237312.0,17835.0
237313.0,26284.0
237376.0,22855.0
237377.0,75739.0
237440.0,29634.0
237441.0,670603.0
237504.0,11520.0
237505.0,2114.0
237568.0,32808.0
237569.0,32788.0
237632.0,59.0
237633.0,58064.0
237696.0,103020.0
237697.0,71735.0
237760.0,58681.0
237761.0,133795.0
237824.0,33735.0
237825.0,379103.0
237888.0,3663090.0
237889.0,327433.0
237952.0,40802.0
237953.0,171462.0
238016.0,9819.0
238017.0,397.0
238080.0,214590.0
238081.0,106388.0
238144.0,34115.0
238145.0,151509.0
238208.0,2044699.0
238209.0,49705.0
238272.0,31388.0
238273.0,15656.0
238336.0,233.0
238337.0,38726.0
238400.0,14849.0
238401.0,4712.0
238464.0,342019.0
238465.0,1365.0
238528.0,16226.0
238529.0,84177.0
238592.0,38133.0
238593.0,46639.0
238656.0,54.0
238657.0,658.0
238720.0,662750.0
238721.0,14772.0
238784.0,236460.0
238785.0,36300.0
238848.0,42545.0
238849.0,12200.0
238912.0,223169.0
238913.0,656410.0
238976.0,28938.0
238977.0,42825.0
239040.0,28371.0
239041.0,47885.0
239104.0,40933.0
239105.0,69848.0
239168.0,84349.0
239169.0,197279.0
239232.0,582223.0
239233.0,1735406.0
239296.0,5284.0
239297.0,21287.0
239360.0,58532.0
239361.0,274196.0
239424.0,26032.0
239425.0,1924114.0
239488.0,338041.0
239489.0,56325.0
239552.0,105887.0
239553.0,78992.0
239616.0,1612.0
239617.0,40731.0
239680.0,940923.0
239681.0,38759.0
239744.0,152986.0
239745.0,12121.0
239808.0,14378.0
239809.0,51.0
239872.0,1322.0
239873.0,51966.0
239936.0,176876.0
239937.0,16420.0
240000.0,165546.0
240001.0,816589.0
240064.0,43318.0
240065.0,481316.0
240128.0,41421.0
240129.0,24823.0
240192.0,18459.0
240193.0,26916.0
240256.0,45078.0
240257.0,546.0
240320.0,38953.0
240321.0,72474.0
240384.0,49140.0
240385.0,51562.0
240448.0,304732.0
240449.0,176349.0
240512.0,869.0
240513.0,1808.0
240576.0,1531.0
240577.0,0.0
240640.0,55827.0
240641.0,111301.0
240704.0,8729.0
240705.0,12536.0
240768.0,41.0
240769.0,3814.0
240832.0,890441.0
240833.0,18.0
240896.0,17060.0
240897.0,12471.0
240960.0,551.0
240961.0,545.0
241024.0,30898.0
241025.0,555.0
241088.0,623952.0
241089.0,32406.0
241152.0,202310.0
241153.0,1036.0
241216.0,50330.0
241217.0,46926.0
241280.0,2538.0
241281.0,290.0
241344.0,2.0
241345.0,0.0
241408.0,11019.0
241409.0,21055.0
241472.0,173020.0
241473.0,459816.0
241536.0,3.0
241537.0,3922.0
241600.0,347316.0
241601.0,38801.0
241664.0,207098.0
241665.0,507482.0
241728.0,2072.0
241729.0,112751.0
241792.0,126932.0
241793.0,7159.0
241856.0,20896.0
241857.0,433045.0
241920.0,1453.0
241921.0,58.0
241984.0,40852.0
241985.0,136.0
242048.0,918.0
242049.0,155812.0
242112.0,0.0
242113.0,0.0
242176.0,2149636.0
242177.0,174679.0
242240.0,1379662.0
242241.0,1689692.0
242304.0,379831.0
242305.0,35857.0
242368.0,820.0
242369.0,11599.0
242432.0,451.0
242433.0,445189.0
242496.0,22825.0
242497.0,124868.0
242560.0,120259.0
242561.0,705.0
242624.0,22273.0
242625.0,82353.0
242688.0,812609.0
242689.0,186922.0
242752.0,39868.0
242753.0,72826.0
242816.0,34493.0
242817.0,259855.0
242880.0,24902.0
242881.0,374850.0
242944.0,236963.0
242945.0,8600.0
243008.0,223651.0
243009.0,805116.0
243072.0,3000.0
243073.0,3921.0
243136.0,5620.0
243137.0,43324.0
243200.0,4752.0
243201.0,22397.0
243264.0,4249.0
243265.0,4667.0
243328.0,573.0
243329.0,27590.0
243392.0,265070.0
243393.0,10435.0
243456.0,1700091.0
243457.0,1009.0
243520.0,156051.0
243521.0,189620.0
243584.0,113074.0
243585.0,26784.0
243648.0,604380.0
243649.0,97480.0
243712.0,552087.0
243713.0,3333.0
243776.0,27465.0
243777.0,442202.0
243840.0,325993.0
243841.0,196421.0
243904.0,15689.0
243905.0,827800.0
243968.0,11400.0
243969.0,52356.0
244032.0,55538.0
244033.0,418016.0
244096.0,21599.0
244097.0,762.0
244160.0,8180.0
244161.0,22302.0
244224.0,1153.0
244225.0,75.0
244288.0,24440.0
244289.0,7965.0
244352.0,14137.0
244353.0,621.0
244416.0,198400.0
244417.0,53357.0
244480.0,12355.0
244481.0,6501.0
244544.0,110356.0
244545.0,0.0
244608.0,8713.0
244609.0,1524174.0
244672.0,57840.0
244673.0,8227.0
244736.0,36729.0
244737.0,59667.0
244800.0,13.0
244801.0,103.0
244864.0,29035.0
244865.0,12242.0
244928.0,2252057.0
244929.0,46261.0
244992.0,178545.0
244993.0,196089.0
245056.0,294652.0
245057.0,1373.0
245120.0,113962.0
245121.0,1571.0
245184.0,16118.0
245185.0,15534.0
245248.0,257240.0
245249.0,140990.0
245312.0,205893.0
245313.0,86755.0
245376.0,9205.0
245377.0,86989.0
245440.0,217745.0
245441.0,29267.0
245504.0,10161.0
245505.0,27634.0
245568.0,27683.0
245569.0,10458.0
245632.0,30869.0
245633.0,13791.0
245696.0,32509.0
245697.0,226172.0
245760.0,14226.0
245761.0,51206.0
245824.0,32860.0
245825.0,20531.0
245888.0,167731.0
245889.0,21191.0
245952.0,125130.0
245953.0,1153.0
246016.0,192.0
246017.0,275859.0
246080.0,92906.0
246081.0,411839.0
246144.0,9012.0
246145.0,570645.0
246208.0,12812.0
246209.0,127723.0
246272.0,6607.0
246273.0,591.0
246336.0,7768.0
246337.0,123016.0
246400.0,299995.0
246401.0,19370.0
246464.0,12097.0
246465.0,6886.0
246528.0,100847.0
246529.0,16006.0
246592.0,0.0
246593.0,13.0
246656.0,79658.0
246657.0,58989.0
246720.0,56241.0
246721.0,16623.0
246784.0,142136.0
246785.0,2441.0
246848.0,2030.0
246849.0,143643.0
246912.0,984.0
246913.0,13308.0
246976.0,20804.0
246977.0,3238.0
247040.0,22007.0
247041.0,583698.0
247104.0,267.0
247105.0,2278.0
247168.0,959338.0
247169.0,32375.0
247232.0,600616.0
247233.0,270169.0
247296.0,147.0
247297.0,105.0
247360.0,106352.0
247361.0,130502.0
247424.0,52779.0
247425.0,27688.0
247488.0,20483.0
247489.0,45329.0
247552.0,1325.0
247553.0,40622.0
247616.0,205385.0
247617.0,57503.0
247680.0,26927.0
247681.0,196.0
247744.0,332533.0
247745.0,743064.0
247808.0,10612.0
247809.0,443968.0
247872.0,147.0
247873.0,278207.0
247936.0,1091270.0
247937.0,49706.0
248000.0,47202.0
248001.0,18642.0
248064.0,1670.0
248065.0,27946.0
248128.0,742866.0
248129.0,606720.0
248192.0,26308.0
248193.0,234.0
248256.0,594735.0
248257.0,28765.0
248320.0,4328.0
248321.0,3646.0
248384.0,21587.0
248385.0,32864.0
248448.0,7788.0
248449.0,242124.0
248512.0,27241.0
248513.0,56752.0
248576.0,23841.0
248577.0,39853.0
248640.0,171.0
248641.0,121585.0
248704.0,52903.0
248705.0,90164.0
248768.0,13997.0
248769.0,7345.0
248832.0,18769.0
248833.0,117666.0
248896.0,51439.0
248897.0,166931.0
248960.0,301522.0
248961.0,792795.0
249024.0,41146.0
249025.0,42513.0
249088.0,27100.0
249089.0,210447.0
249152.0,21819.0
249153.0,9018.0
249216.0,40593.0
249217.0,430313.0
249280.0,30679.0
249281.0,17682.0
249344.0,108286.0
249345.0,5238.0
249408.0,55484.0
249409.0,276080.0
249472.0,53113.0
249473.0,76819.0
249536.0,386822.0
249537.0,225871.0
249600.0,33909.0
249601.0,42398.0
249664.0,77225.0
249665.0,25462.0
249728.0,2737763.0
249729.0,83954.0
249792.0,1182.0
249793.0,206795.0
249856.0,63725.0
249857.0,40726.0
249920.0,4.0
249921.0,17521.0
249984.0,80858.0
249985.0,3.0
250048.0,1049.0
250049.0,33048.0
250112.0,3445.0
250113.0,30450.0
250176.0,1317.0
250177.0,1610.0
250240.0,83740.0
250241.0,38420.0
250304.0,44253.0
250305.0,2617.0
250368.0,338405.0
250369.0,993681.0
250432.0,205408.0
250433.0,66279.0
250496.0,1.0
250497.0,17832.0
250560.0,31555.0
250561.0,352012.0
250624.0,223415.0
250625.0,712.0
250688.0,1.0
250689.0,210725.0
250752.0,2570.0
250753.0,218061.0
250816.0,740.0
250817.0,263265.0
250880.0,91425.0
250881.0,645632.0
250944.0,203264.0
250945.0,35866.0
251008.0,908.0
251009.0,40745.0
251072.0,501458.0
251073.0,301924.0
251136.0,2598.0
251137.0,8652.0
251200.0,712.0
251201.0,4.0
251264.0,4362.0
251265.0,465.0
251328.0,74211.0
251329.0,136716.0
251392.0,156.0
251393.0,248502.0
251456.0,4806.0
251457.0,86282.0
251520.0,86059.0
251521.0,36652.0
251584.0,8461.0
251585.0,68359.0
251648.0,49.0
251649.0,43034.0
251712.0,5078.0
251713.0,20253.0
251776.0,40971.0
251777.0,65273.0
251840.0,4531.0
251841.0,1949.0
251904.0,42673.0
251905.0,330691.0
251968.0,24.0
251969.0,31497.0
252032.0,66001.0
252033.0,31030.0
252096.0,628428.0
252097.0,55581.0
252160.0,194771.0
252161.0,63188.0
252224.0,66064.0
252225.0,42203.0
252288.0,65275.0
252289.0,13998.0
252352.0,47451.0
252353.0,82946.0
252416.0,82694.0
252417.0,53189.0
252480.0,10204.0
252481.0,25962.0
252544.0,3490.0
252545.0,18745.0
252608.0,11923.0
252609.0,102966.0
252672.0,161320.0
252673.0,31756.0
252736.0,21891.0
252737.0,53531.0
252800.0,211.0
252801.0,923.0
252864.0,646.0
252865.0,1397.0
252928.0,3118.0
252929.0,95401.0
252992.0,2462.0
252993.0,6582.0
253056.0,26745.0
253057.0,277.0
253120.0,90786.0
253121.0,153.0
253184.0,31876.0
253185.0,93440.0
253248.0,50526.0
253249.0,1039.0
253312.0,9270.0
253313.0,16981.0
253376.0,21101.0
253377.0,18681.0
253440.0,49124.0
253441.0,25883.0
253504.0,59726.0
253505.0,32052.0
253568.0,35308.0
253569.0,12655.0
253632.0,958.0
253633.0,35177.0
253696.0,188902.0
253697.0,67.0
253760.0,161868.0
253761.0,119828.0
253824.0,147882.0
253825.0,61517.0
253888.0,34807.0
253889.0,35485.0
253952.0,319080.0
253953.0,3764026.0
254016.0,6424.0
254017.0,43453.0
254080.0,27547.0
254081.0,9920.0
254144.0,1013049.0
254145.0,227183.0
254208.0,67859.0
254209.0,39473.0
254272.0,93525.0
254273.0,2311101.0
254336.0,36465.0
254337.0,33031.0
254400.0,72.0
254401.0,235.0
254464.0,4283389.0
254465.0,18078.0
254528.0,152364.0
254529.0,351667.0
254592.0,46295.0
254593.0,16564.0
254656.0,38216.0
254657.0,43984.0
254720.0,70386.0
254721.0,54.0
254784.0,1224804.0
254785.0,679079.0
254848.0,40706.0
254849.0,271220.0
254912.0,48473.0
254913.0,49004.0
254976.0,400523.0
254977.0,248452.0
255040.0,43577.0
255041.0,31991.0
255104.0,25278.0
255105.0,30023.0
255168.0,28515.0
255169.0,50929.0
255232.0,278628.0
255233.0,89893.0
255296.0,200823.0
255297.0,684311.0
255360.0,341968.0
255361.0,5771.0
255424.0,3650638.0
255425.0,66430.0
255488.0,65561.0
255489.0,28163.0
255552.0,371.0
255553.0,347592.0
255616.0,407.0
255617.0,109931.0
255680.0,2597.0
255681.0,1617.0
255744.0,10527.0
255745.0,999311.0
255808.0,215075.0
255809.0,168536.0
255872.0,49694.0
255873.0,15921.0
255936.0,19517.0
255937.0,1323.0
256000.0,154.0
256001.0,191207.0
256064.0,819210.0
256065.0,175919.0
256128.0,21761.0
256129.0,49232.0
256192.0,8864.0
256193.0,45809.0
256256.0,16764.0
256257.0,18605.0
256320.0,1902.0
256321.0,54347.0
256384.0,703961.0
256385.0,43489.0
256448.0,3509.0
256449.0,50148.0
256512.0,50533.0
256513.0,339022.0
256576.0,565.0
256577.0,869.0
256640.0,0.0
256641.0,9477.0
256704.0,289039.0
256705.0,56254.0
256768.0,3615.0
256769.0,10007.0
256832.0,21309.0
256833.0,44.0
256896.0,5043.0
256897.0,896863.0
256960.0,680882.0
256961.0,17161.0
257024.0,94980.0
257025.0,560.0
257088.0,77797.0
257089.0,32226.0
257152.0,27173.0
257153.0,718073.0
257216.0,11267.0
257217.0,207667.0
257280.0,299438.0
257281.0,55765.0
257344.0,241.0
257345.0,2725.0
257408.0,8.0
257409.0,0.0
257472.0,116750.0
257473.0,11809.0
257536.0,27.0
257537.0,187015.0
257600.0,1723.0
257601.0,3.0
257664.0,994.0
257665.0,366372.0
257728.0,174891.0
257729.0,211261.0
257792.0,18931.0
257793.0,2462.0
257856.0,82210.0
257857.0,129684.0
257920.0,59851.0
257921.0,26560.0
257984.0,302918.0
257985.0,1571.0
258048.0,2374.0
258049.0,42144.0
258112.0,5630.0
258113.0,943.0
258176.0,2532.0
258177.0,0.0
258240.0,1128.0
258241.0,2308597.0
258304.0,6163.0
258305.0,1496085.0
258368.0,2212.0
258369.0,388325.0
258432.0,110493.0
258433.0,944.0
258496.0,28042.0
258497.0,487.0
258560.0,193.0
258561.0,27019.0
258624.0,4420.0
258625.0,122935.0
258688.0,16998.0
258689.0,24754.0
258752.0,83027.0
258753.0,896652.0
258816.0,34102.0
258817.0,41101.0
258880.0,6227.0
258881.0,35938.0
258944.0,0.0
258945.0,28263.0
259008.0,539541.0
259009.0,257330.0
259072.0,838265.0
259073.0,235078.0
259136.0,585506.0
259137.0,4114.0
259200.0,110530.0
259201.0,5736.0
259264.0,42907.0
259265.0,5066.0
259328.0,1056421.0
259329.0,4273.0
259392.0,937.0
259393.0,573.0
259456.0,48.0
259457.0,291006.0
259520.0,5288.0
259521.0,1859474.0
259584.0,106935.0
259585.0,189523.0
259648.0,2134.0
259649.0,121690.0
259712.0,98623.0
259713.0,615078.0
259776.0,143574.0
259777.0,605937.0
259840.0,43542.0
259841.0,38848.0
259904.0,60347.0
259905.0,359330.0
259968.0,65192.0
259969.0,17321.0
260032.0,4049.0
260033.0,11645.0
260096.0,5024.0
260097.0,57839.0
260160.0,50080.0
260161.0,22746.0
260224.0,623137.0
260225.0,8253.0
260288.0,196101.0
260289.0,1430.0
260352.0,220392.0
260353.0,25912.0
260416.0,70366.0
260417.0,17121.0
260480.0,9236.0
260481.0,207712.0
260544.0,321807.0
260545.0,12456.0
260608.0,297472.0
260609.0,134058.0
260672.0,19.0
260673.0,11398.0
260736.0,330398.0
260737.0,59687.0
260800.0,57393.0
260801.0,41884.0
260864.0,3027.0
260865.0,13.0
260928.0,1830.0
260929.0,30240.0
260992.0,43967.0
260993.0,2812980.0
261056.0,107452.0
261057.0,200581.0
261120.0,18.0
261121.0,311091.0
261184.0,551630.0
261185.0,117759.0
261248.0,12335.0
261249.0,18195.0
261312.0,886.0
261313.0,273327.0
261376.0,91079.0
261377.0,233521.0
261440.0,104194.0
261441.0,10197.0
261504.0,16845.0
261505.0,218470.0
261568.0,353804.0
261569.0,10462.0
261632.0,31.0
261633.0,30917.0
261696.0,19981.0
261697.0,32405.0
261760.0,29401.0
261761.0,34174.0
261824.0,617617.0
261825.0,16564.0
261888.0,64593.0
261889.0,34684.0
261952.0,50549.0
261953.0,194252.0
262016.0,21125.0
262017.0,145238.0
262080.0,40878.0
262081.0,213.0
262144.0,49.0
262145.0,103588.0
262208.0,31833.0
262209.0,9130.0
262272.0,47398.0
262273.0,14437.0
262336.0,46603.0
262337.0,6745.0
262400.0,1338.0
262401.0,7812.0
262464.0,48394.0
262465.0,304429.0
262528.0,89284.0
262529.0,12584.0
262592.0,916159.0
262593.0,103460.0
262656.0,335921.0
262657.0,0.0
262720.0,59752.0
262721.0,82782.0
262784.0,386038.0
262785.0,57970.0
262848.0,12803.0
262849.0,142479.0
262912.0,10707.0
262913.0,2042.0
262976.0,19284.0
262977.0,1045.0
263040.0,123.0
263041.0,23273.0
263104.0,734.0
263105.0,22926.0
263168.0,2287.0
263169.0,267.0
263232.0,44106.0
263233.0,1010602.0
263296.0,415660.0
263297.0,643232.0
263360.0,117587.0
263361.0,159.0
263424.0,16586.0
263425.0,118832.0
263488.0,21997.0
263489.0,54643.0
263552.0,1454.0
263553.0,20484.0
263616.0,17871.0
263617.0,2689.0
263644.0,4788117.0
263680.0,2685.0
263681.0,219607.0
263744.0,509.0
263745.0,29127.0
263808.0,13446.0
263809.0,372408.0
263872.0,66747.0
263873.0,10836.0
263936.0,37870.0
263937.0,147.0
264000.0,429106.0
264001.0,1135233.0
264064.0,220894.0
264065.0,56329.0
264128.0,47.0
264129.0,1739.0
264192.0,199644.0
264193.0,860136.0
264256.0,899807.0
264257.0,29521.0
264320.0,2907.0
264321.0,625148.0
264384.0,5313.0
264385.0,4595.0
264448.0,9.0
264449.0,25709.0
264512.0,11249.0
264513.0,8192.0
264576.0,46518.0
264577.0,28585.0
264640.0,316655.0
264641.0,27940.0
264704.0,5119.0
264705.0,171.0
264768.0,21923.0
264769.0,54535.0
264832.0,31737.0
264833.0,14126.0
264896.0,39167.0
264897.0,22222.0
264960.0,49856.0
264961.0,60296.0
265024.0,19597.0
265025.0,314735.0
265088.0,54183.0
265089.0,43149.0
265152.0,10084.0
265153.0,28377.0
265216.0,353329.0
265217.0,25053.0
265280.0,3579185.0
265281.0,41023.0
265344.0,19942.0
265345.0,32985.0
265408.0,38130.0
265409.0,112379.0
265472.0,33039.0
265473.0,63520.0
265536.0,25495.0
265537.0,69268.0
265600.0,44162.0
265601.0,436060.0
265664.0,395.0
265665.0,40421.0
265728.0,90582.0
265729.0,82281.0
265792.0,57661.0
265793.0,2811270.0
265856.0,76353.0
265857.0,1384.0
265920.0,282548.0
265921.0,82601.0
265984.0,29408.0
265985.0,4.0
266048.0,126987.0
266049.0,84127.0
266112.0,517336.0
266113.0,1053.0
266176.0,45388.0
266177.0,3812.0
266240.0,31565.0
266241.0,1317.0
266304.0,170517.0
266305.0,102211.0
266368.0,795492.0
266369.0,45670.0
266432.0,116407.0
266433.0,344647.0
266496.0,32807.0
266497.0,229450.0
266560.0,375.0
266561.0,1.0
266624.0,423.0
266625.0,35082.0
266688.0,1567848.0
266689.0,235648.0
266752.0,1171.0
266753.0,1.0
266816.0,171373.0
266817.0,2668.0
266880.0,151308.0
266881.0,1586.0
266944.0,20086.0
266945.0,97404.0
267008.0,1311.0
267009.0,229554.0
267072.0,14375.0
267073.0,942.0
267136.0,1192050.0
267137.0,535182.0
267200.0,1333.0
267201.0,2830.0
267264.0,1257.0
267265.0,907.0
267328.0,146506.0
267329.0,4858.0
267392.0,602807.0
267393.0,82528.0
267456.0,9662.0
267457.0,165.0
267520.0,2369.0
267521.0,14183.0
267584.0,5233.0
267585.0,89783.0
267648.0,102469.0
267649.0,9521.0
267712.0,0.0
267713.0,49.0
267776.0,68173.0
267777.0,5254.0
267840.0,20014.0
267841.0,43338.0
267904.0,587476.0
267905.0,7029.0
267968.0,442805.0
267969.0,44403.0
268032.0,400989.0
268033.0,24.0
268096.0,124217.0
268097.0,67050.0
268160.0,951.0
268161.0,643951.0
268224.0,344877.0
268225.0,209677.0
268288.0,501688.0
268289.0,68578.0
268352.0,67743.0
268353.0,73275.0
268416.0,196.0
268417.0,48962.0
268480.0,357761.0
268481.0,102421.0
268544.0,11568.0
268545.0,11468.0
268608.0,16056.0
268609.0,3536.0
268672.0,4612.0
268673.0,12577.0
268736.0,24303.0
268737.0,170085.0
268800.0,33844.0
268801.0,22167.0
268864.0,207986.0
268865.0,302.0
268928.0,980.0
268929.0,1204.0
268992.0,7219.0
268993.0,3447.0
269056.0,280028.0
269057.0,2583.0
269120.0,25341.0
269121.0,28843.0
269184.0,22386.0
269185.0,109540.0
269248.0,28294.0
269249.0,32765.0
269312.0,68154.0
269313.0,51626.0
269376.0,34999.0
269377.0,10282.0
269440.0,20.0
269441.0,22330.0
269504.0,40929.0
269505.0,60063.0
269568.0,2955.0
269569.0,61150.0
269632.0,33743.0
269633.0,37218.0
269696.0,38214.0
269697.0,1030.0
269760.0,18393.0
269761.0,230944.0
269824.0,5081.0
269825.0,163837.0
269888.0,519071.0
269889.0,161502.0
269952.0,115074.0
269953.0,36707.0
270016.0,1732.0
270017.0,352131.0
270080.0,22969.0
270081.0,7137.0
270144.0,58217.0
270145.0,28480.0
270208.0,31009.0
270209.0,1050149.0
270272.0,89444.0
270273.0,70027.0
270336.0,839135.0
270337.0,96381.0
270400.0,2357.0
270401.0,38522.0
270464.0,35890.0
270465.0,74.0
270528.0,82564.0
270529.0,5068534.0
270592.0,105008.0
270593.0,174364.0
270656.0,163119.0
270657.0,48287.0
270720.0,387611.0
270721.0,44717.0
270784.0,406941.0
270785.0,72442.0
270848.0,183910.0
270849.0,1285298.0
270912.0,833.0
270913.0,44498.0
270976.0,109529.0
270977.0,49838.0
271040.0,171232.0
271041.0,440950.0
271104.0,56699.0
271105.0,49743.0
271168.0,15779.0
271169.0,28204.0
271232.0,41701.0
271233.0,29383.0
271296.0,5682.0
271297.0,291214.0
271360.0,8984.0
271361.0,242161.0
271424.0,102260.0
271425.0,360735.0
271488.0,53881.0
271489.0,3708716.0
271552.0,662.0
271553.0,71659.0
271616.0,15254.0
271617.0,377.0
271680.0,41170.0
271681.0,408.0
271744.0,12440.0
271745.0,3329.0
271808.0,893040.0
271809.0,11819.0
271872.0,54142.0
271873.0,222660.0
271936.0,52075.0
271937.0,52730.0
272000.0,86939.0
272001.0,22974.0
272064.0,308006.0
272065.0,155.0
272128.0,2642242.0
272129.0,829358.0
272192.0,24382.0
272193.0,22120.0
272256.0,364489.0
272257.0,9161.0
272320.0,2148448.0
272321.0,17806.0
272384.0,64033.0
272385.0,2116.0
272448.0,95286.0
272449.0,774783.0
272512.0,52065.0
272513.0,4740.0
272576.0,43530.0
272577.0,52907.0
272640.0,13725.0
272641.0,579.0
272704.0,48.0
272705.0,0.0
272768.0,79504.0
272769.0,327153.0
272832.0,21392.0
272833.0,3710.0
272896.0,1023565.0
272897.0,23812.0
272960.0,530392.0
272961.0,5289.0
273024.0,27269.0
273025.0,729061.0
273088.0,36172.0
273089.0,102747.0
273152.0,1575.0
273153.0,82402.0
273216.0,91806.0
273217.0,28890.0
273280.0,57581.0
273281.0,11568.0
273344.0,224790.0
273345.0,332172.0
273408.0,1940.0
273409.0,249.0
273472.0,0.0
273473.0,8.0
273536.0,129456.0
273537.0,119486.0
273600.0,12885.0
273601.0,27.0
273664.0,4401.0
273665.0,1819.0
273728.0,29.0
273729.0,994.0
273792.0,13808.0
273793.0,180494.0
273856.0,710.0
273857.0,20145.0
273920.0,776.0
273921.0,84289.0
273984.0,37630.0
273985.0,65820.0
274048.0,1093.0
274049.0,310235.0
274112.0,65472.0
274113.0,2577.0
274176.0,303.0
274177.0,6138.0
274240.0,0.0
274241.0,3182.0
274304.0,24389.0
274305.0,1216.0
274368.0,750508.0
274369.0,6286.0
274432.0,5026.0
274433.0,2275.0
274496.0,46745.0
274497.0,120881.0
274560.0,559460.0
274561.0,29255.0
274624.0,119178.0
274625.0,193.0
274688.0,9873.0
274689.0,4462.0
274752.0,451955.0
274753.0,21008.0
274816.0,124.0
274817.0,91586.0
274880.0,165.0
274881.0,35471.0
274944.0,195519.0
274945.0,6696.0
275008.0,0.0
275009.0,0.0
